sound	subj	image	CURRENT_FIX_START	CURRENT_FIX_END	RT	List	Block	Trial	Item	TrialType	PicID	RespCode	noun1	noun2	adverb	verb	soundEnd	CURRENT_FIX_DUR
sva_1_spp.wav	l2102	SVA_1_4321.png	127	775	3890.02884142	1a	2	22	SVA_1	SPP	Local	LitHeadFoil	120	585	1126	1500	3086	648
sva_1_spp.wav	l2102	SVA_1_4321.png	4535	4861	3890.02884142	1a	2	22	SVA_1	SPP	Local	LitHeadFoil	120	585	1126	1500	3086	326
sva_1_spp.wav	l2102	SVA_1_4321.png	-773	-423	3890.02884142	1a	2	22	SVA_1	SPP	HeadFoil	LitHeadFoil	120	585	1126	1500	3086	350
sva_1_spp.wav	l2102	SVA_1_4321.png	4915	5931	3890.02884142	1a	2	22	SVA_1	SPP	HeadFoil	LitHeadFoil	120	585	1126	1500	3086	1016
sva_1_spp.wav	l2102	SVA_1_4321.png	2469	2735	3890.02884142	1a	2	22	SVA_1	SPP	Other	LitHeadFoil	120	585	1126	1500	3086	266
sva_1_spp.wav	l2102	SVA_1_4321.png	-87	103	3890.02884142	1a	2	22	SVA_1	SPP	Local	LitHeadFoil	120	585	1126	1500	3086	190
sva_1_spp.wav	l2102	SVA_1_4321.png	-3261	-1007	3890.02884142	1a	2	22	SVA_1	SPP	Other	LitHeadFoil	120	585	1126	1500	3086	2254
sva_1_spp.wav	l2102	SVA_1_4321.png	1015	1255	3890.02884142	1a	2	22	SVA_1	SPP	HeadFoil	LitHeadFoil	120	585	1126	1500	3086	240
sva_1_spp.wav	l2102	SVA_1_4321.png	1287	1899	3890.02884142	1a	2	22	SVA_1	SPP	HeadFoil	LitHeadFoil	120	585	1126	1500	3086	612
sva_1_spp.wav	l2102	SVA_1_4321.png	1925	2433	3890.02884142	1a	2	22	SVA_1	SPP	HeadFoil	LitHeadFoil	120	585	1126	1500	3086	508
sva_1_spp.wav	l2102	SVA_1_4321.png	2961	4313	3890.02884142	1a	2	22	SVA_1	SPP	HeadFoil	LitHeadFoil	120	585	1126	1500	3086	1352
sva_1_spp.wav	l2102	SVA_1_4321.png	-393	-151	3890.02884142	1a	2	22	SVA_1	SPP	HeadFoil	LitHeadFoil	120	585	1126	1500	3086	242
sva_1_spp.wav	l2102	SVA_1_4321.png	2763	2921	3890.02884142	1a	2	22	SVA_1	SPP	Local	LitHeadFoil	120	585	1126	1500	3086	158
sva_1_spp.wav	l2106	SVA_1_1234.png	2741	3027	4628.24602208	2a	2	9	SVA_1	SPP	HeadFoil	LitHead	120	585	1126	1500	3086	286
sva_1_spp.wav	l2106	SVA_1_1234.png	1675	2271	4628.24602208	2a	2	9	SVA_1	SPP	Local	LitHead	120	585	1126	1500	3086	596
sva_1_spp.wav	l2106	SVA_1_1234.png	893	1001	4628.24602208	2a	2	9	SVA_1	SPP	Local	LitHead	120	585	1126	1500	3086	108
sva_1_spp.wav	l2106	SVA_1_1234.png	-491	-265	4628.24602208	2a	2	9	SVA_1	SPP	Head	LitHead	120	585	1126	1500	3086	226
sva_1_spp.wav	l2106	SVA_1_1234.png	1521	1653	4628.24602208	2a	2	9	SVA_1	SPP	Local	LitHead	120	585	1126	1500	3086	132
sva_1_spp.wav	l2106	SVA_1_1234.png	599	875	4628.24602208	2a	2	9	SVA_1	SPP	Other	LitHead	120	585	1126	1500	3086	276
sva_1_spp.wav	l2106	SVA_1_1234.png	5747	6059	4628.24602208	2a	2	9	SVA_1	SPP	Other	LitHead	120	585	1126	1500	3086	312
sva_1_spp.wav	l2106	SVA_1_1234.png	1025	1501	4628.24602208	2a	2	9	SVA_1	SPP	Local	LitHead	120	585	1126	1500	3086	476
sva_1_spp.wav	l2106	SVA_1_1234.png	2309	2519	4628.24602208	2a	2	9	SVA_1	SPP	LocalFoil	LitHead	120	585	1126	1500	3086	210
sva_1_spp.wav	l2106	SVA_1_1234.png	-977	-943	4628.24602208	2a	2	9	SVA_1	SPP	LocalFoil	LitHead	120	585	1126	1500	3086	34
sva_1_spp.wav	l2106	SVA_1_1234.png	3263	5715	4628.24602208	2a	2	9	SVA_1	SPP	Head	LitHead	120	585	1126	1500	3086	2452
sva_1_spp.wav	l2106	SVA_1_1234.png	-195	-163	4628.24602208	2a	2	9	SVA_1	SPP	LocalFoil	LitHead	120	585	1126	1500	3086	32
sva_1_spp.wav	l2106	SVA_1_1234.png	2613	2689	4628.24602208	2a	2	9	SVA_1	SPP	LocalFoil	LitHead	120	585	1126	1500	3086	76
sva_1_spp.wav	l2106	SVA_1_1234.png	-3249	-1197	4628.24602208	2a	2	9	SVA_1	SPP	Other	LitHead	120	585	1126	1500	3086	2052
sva_1_spp.wav	l2106	SVA_1_1234.png	3049	3223	4628.24602208	2a	2	9	SVA_1	SPP	HeadFoil	LitHead	120	585	1126	1500	3086	174
sva_1_spp.wav	l2110	SVA_1_2413.png	-2809	-1207	3871.4896112	3a	3	17	SVA_1	SPP	Other	LitHeadFoil	120	585	1126	1500	3086	1602
sva_1_spp.wav	l2110	SVA_1_2413.png	41	219	3871.4896112	3a	3	17	SVA_1	SPP	Other	LitHeadFoil	120	585	1126	1500	3086	178
sva_1_spp.wav	l2110	SVA_1_2413.png	-3363	-3081	3871.4896112	3a	3	17	SVA_1	SPP	Other	LitHeadFoil	120	585	1126	1500	3086	282
sva_1_spp.wav	l2110	SVA_1_2413.png	4923	5085	3871.4896112	3a	3	17	SVA_1	SPP	Other	LitHeadFoil	120	585	1126	1500	3086	162
sva_1_spp.wav	l2110	SVA_1_2413.png	5685	5921	3871.4896112	3a	3	17	SVA_1	SPP	Other	LitHeadFoil	120	585	1126	1500	3086	236
sva_1_spp.wav	l2110	SVA_1_2413.png	2819	3401	3871.4896112	3a	3	17	SVA_1	SPP	Other	LitHeadFoil	120	585	1126	1500	3086	582
sva_1_spp.wav	l2110	SVA_1_2413.png	3425	3453	3871.4896112	3a	3	17	SVA_1	SPP	HeadFoil	LitHeadFoil	120	585	1126	1500	3086	28
sva_1_spp.wav	l2110	SVA_1_2413.png	-217	-1	3871.4896112	3a	3	17	SVA_1	SPP	HeadFoil	LitHeadFoil	120	585	1126	1500	3086	216
sva_1_spp.wav	l2110	SVA_1_2413.png	2499	2797	3871.4896112	3a	3	17	SVA_1	SPP	HeadFoil	LitHeadFoil	120	585	1126	1500	3086	298
sva_1_spp.wav	l2110	SVA_1_2413.png	1349	1529	3871.4896112	3a	3	17	SVA_1	SPP	HeadFoil	LitHeadFoil	120	585	1126	1500	3086	180
sva_1_spp.wav	l2110	SVA_1_2413.png	743	995	3871.4896112	3a	3	17	SVA_1	SPP	HeadFoil	LitHeadFoil	120	585	1126	1500	3086	252
sva_1_spp.wav	l2110	SVA_1_2413.png	-433	-241	3871.4896112	3a	3	17	SVA_1	SPP	HeadFoil	LitHeadFoil	120	585	1126	1500	3086	192
sva_1_spp.wav	l2110	SVA_1_2413.png	4429	4745	3871.4896112	3a	3	17	SVA_1	SPP	HeadFoil	LitHeadFoil	120	585	1126	1500	3086	316
sva_1_spp.wav	l2110	SVA_1_2413.png	3519	3547	3871.4896112	3a	3	17	SVA_1	SPP	HeadFoil	LitHeadFoil	120	585	1126	1500	3086	28
sva_1_spp.wav	l2110	SVA_1_2413.png	5127	5407	3871.4896112	3a	3	17	SVA_1	SPP	LocalFoil	LitHeadFoil	120	585	1126	1500	3086	280
sva_1_spp.wav	l2110	SVA_1_2413.png	-1159	-1075	3871.4896112	3a	3	17	SVA_1	SPP	LocalFoil	LitHeadFoil	120	585	1126	1500	3086	84
sva_1_spp.wav	l2110	SVA_1_2413.png	1801	1973	3871.4896112	3a	3	17	SVA_1	SPP	LocalFoil	LitHeadFoil	120	585	1126	1500	3086	172
sva_1_spp.wav	l2110	SVA_1_2413.png	-3035	-2857	3871.4896112	3a	3	17	SVA_1	SPP	LocalFoil	LitHeadFoil	120	585	1126	1500	3086	178
sva_1_spp.wav	l2110	SVA_1_2413.png	5451	5651	3871.4896112	3a	3	17	SVA_1	SPP	Local	LitHeadFoil	120	585	1126	1500	3086	200
sva_1_spp.wav	l2110	SVA_1_2413.png	599	693	3871.4896112	3a	3	17	SVA_1	SPP	Local	LitHeadFoil	120	585	1126	1500	3086	94
sva_1_spp.wav	l2110	SVA_1_2413.png	-779	-487	3871.4896112	3a	3	17	SVA_1	SPP	Local	LitHeadFoil	120	585	1126	1500	3086	292
sva_1_spp.wav	l2110	SVA_1_2413.png	253	407	3871.4896112	3a	3	17	SVA_1	SPP	Local	LitHeadFoil	120	585	1126	1500	3086	154
sva_1_spp.wav	l2110	SVA_1_2413.png	2243	2447	3871.4896112	3a	3	17	SVA_1	SPP	Local	LitHeadFoil	120	585	1126	1500	3086	204
sva_1_spp.wav	l2110	SVA_1_2413.png	2031	2219	3871.4896112	3a	3	17	SVA_1	SPP	Local	LitHeadFoil	120	585	1126	1500	3086	188
sva_1_spp.wav	l2110	SVA_1_2413.png	4255	4399	3871.4896112	3a	3	17	SVA_1	SPP	Local	LitHeadFoil	120	585	1126	1500	3086	144
sva_1_spp.wav	l2110	SVA_1_2413.png	1041	1295	3871.4896112	3a	3	17	SVA_1	SPP	Local	LitHeadFoil	120	585	1126	1500	3086	254
sva_1_spp.wav	l2114	SVA_1_3142.png	6379	6767	5751.82908042	4a	3	6	SVA_1	SPP	Other	LitHead	120	585	1126	1500	3086	388
sva_1_spp.wav	l2114	SVA_1_3142.png	-805	-631	5751.82908042	4a	3	6	SVA_1	SPP	Other	LitHead	120	585	1126	1500	3086	174
sva_1_spp.wav	l2114	SVA_1_3142.png	-193	-7	5751.82908042	4a	3	6	SVA_1	SPP	Other	LitHead	120	585	1126	1500	3086	186
sva_1_spp.wav	l2114	SVA_1_3142.png	5291	5721	5751.82908042	4a	3	6	SVA_1	SPP	Head	LitHead	120	585	1126	1500	3086	430
sva_1_spp.wav	l2114	SVA_1_3142.png	759	1079	5751.82908042	4a	3	6	SVA_1	SPP	Other	LitHead	120	585	1126	1500	3086	320
sva_1_spp.wav	l2114	SVA_1_3142.png	2187	3603	5751.82908042	4a	3	6	SVA_1	SPP	HeadFoil	LitHead	120	585	1126	1500	3086	1416
sva_1_spp.wav	l2114	SVA_1_3142.png	-3465	-1233	5751.82908042	4a	3	6	SVA_1	SPP	Other	LitHead	120	585	1126	1500	3086	2232
sva_1_spp.wav	l2114	SVA_1_3142.png	-479	-213	5751.82908042	4a	3	6	SVA_1	SPP	Other	LitHead	120	585	1126	1500	3086	266
sva_1_spp.wav	l2114	SVA_1_3142.png	199	409	5751.82908042	4a	3	6	SVA_1	SPP	Other	LitHead	120	585	1126	1500	3086	210
sva_1_spp.wav	l2114	SVA_1_3142.png	4479	4857	5751.82908042	4a	3	6	SVA_1	SPP	HeadFoil	LitHead	120	585	1126	1500	3086	378
sva_1_spp.wav	l2114	SVA_1_3142.png	21	169	5751.82908042	4a	3	6	SVA_1	SPP	HeadFoil	LitHead	120	585	1126	1500	3086	148
sva_1_spp.wav	l2114	SVA_1_3142.png	5109	5241	5751.82908042	4a	3	6	SVA_1	SPP	HeadFoil	LitHead	120	585	1126	1500	3086	132
sva_1_spp.wav	l2114	SVA_1_3142.png	3627	3841	5751.82908042	4a	3	6	SVA_1	SPP	HeadFoil	LitHead	120	585	1126	1500	3086	214
sva_1_spp.wav	l2114	SVA_1_3142.png	-1133	-845	5751.82908042	4a	3	6	SVA_1	SPP	HeadFoil	LitHead	120	585	1126	1500	3086	288
sva_1_spp.wav	l2114	SVA_1_3142.png	3865	4285	5751.82908042	4a	3	6	SVA_1	SPP	HeadFoil	LitHead	120	585	1126	1500	3086	420
sva_1_spp.wav	l2114	SVA_1_3142.png	447	567	5751.82908042	4a	3	6	SVA_1	SPP	HeadFoil	LitHead	120	585	1126	1500	3086	120
sva_1_spp.wav	l2114	SVA_1_3142.png	7527	7729	5751.82908042	4a	3	6	SVA_1	SPP	Head	LitHead	120	585	1126	1500	3086	202
sva_1_spp.wav	l2114	SVA_1_3142.png	6801	7025	5751.82908042	4a	3	6	SVA_1	SPP	HeadFoil	LitHead	120	585	1126	1500	3086	224
sva_1_spp.wav	l2114	SVA_1_3142.png	1325	1819	5751.82908042	4a	3	6	SVA_1	SPP	Head	LitHead	120	585	1126	1500	3086	494
sva_1_spp.wav	l2114	SVA_1_3142.png	1109	1275	5751.82908042	4a	3	6	SVA_1	SPP	HeadFoil	LitHead	120	585	1126	1500	3086	166
sva_1_spp.wav	l2114	SVA_1_3142.png	7209	7501	5751.82908042	4a	3	6	SVA_1	SPP	Head	LitHead	120	585	1126	1500	3086	292
sva_1_spp.wav	l2114	SVA_1_3142.png	5741	6343	5751.82908042	4a	3	6	SVA_1	SPP	Head	LitHead	120	585	1126	1500	3086	602
sva_1_spp.wav	l2114	SVA_1_3142.png	1871	2165	5751.82908042	4a	3	6	SVA_1	SPP	HeadFoil	LitHead	120	585	1126	1500	3086	294
sva_1_spp.wav	l2118	SVA_1_4321.png	3210	3484	4228.03988133	1a	2	22	SVA_1	SPP	HeadFoil	LitHeadFoil	120	585	1126	1500	3086	274
sva_1_spp.wav	l2118	SVA_1_4321.png	4482	4674	4228.03988133	1a	2	22	SVA_1	SPP	LocalFoil	LitHeadFoil	120	585	1126	1500	3086	192
sva_1_spp.wav	l2118	SVA_1_4321.png	3972	4144	4228.03988133	1a	2	22	SVA_1	SPP	HeadFoil	LitHeadFoil	120	585	1126	1500	3086	172
sva_1_spp.wav	l2118	SVA_1_4321.png	-650	-384	4228.03988133	1a	2	22	SVA_1	SPP	Head	LitHeadFoil	120	585	1126	1500	3086	266
sva_1_spp.wav	l2118	SVA_1_4321.png	1856	2016	4228.03988133	1a	2	22	SVA_1	SPP	LocalFoil	LitHeadFoil	120	585	1126	1500	3086	160
sva_1_spp.wav	l2118	SVA_1_4321.png	-328	-180	4228.03988133	1a	2	22	SVA_1	SPP	Other	LitHeadFoil	120	585	1126	1500	3086	148
sva_1_spp.wav	l2118	SVA_1_4321.png	-2928	-1238	4228.03988133	1a	2	22	SVA_1	SPP	Other	LitHeadFoil	120	585	1126	1500	3086	1690
sva_1_spp.wav	l2118	SVA_1_4321.png	5672	6066	4228.03988133	1a	2	22	SVA_1	SPP	HeadFoil	LitHeadFoil	120	585	1126	1500	3086	394
sva_1_spp.wav	l2118	SVA_1_4321.png	-810	-678	4228.03988133	1a	2	22	SVA_1	SPP	Head	LitHeadFoil	120	585	1126	1500	3086	132
sva_1_spp.wav	l2118	SVA_1_4321.png	1706	1804	4228.03988133	1a	2	22	SVA_1	SPP	Head	LitHeadFoil	120	585	1126	1500	3086	98
sva_1_spp.wav	l2118	SVA_1_4321.png	2450	2616	4228.03988133	1a	2	22	SVA_1	SPP	HeadFoil	LitHeadFoil	120	585	1126	1500	3086	166
sva_1_spp.wav	l2118	SVA_1_4321.png	752	838	4228.03988133	1a	2	22	SVA_1	SPP	HeadFoil	LitHeadFoil	120	585	1126	1500	3086	86
sva_1_spp.wav	l2118	SVA_1_4321.png	500	708	4228.03988133	1a	2	22	SVA_1	SPP	Local	LitHeadFoil	120	585	1126	1500	3086	208
sva_1_spp.wav	l2118	SVA_1_4321.png	3712	3944	4228.03988133	1a	2	22	SVA_1	SPP	HeadFoil	LitHeadFoil	120	585	1126	1500	3086	232
sva_1_spp.wav	l2118	SVA_1_4321.png	4716	4872	4228.03988133	1a	2	22	SVA_1	SPP	Local	LitHeadFoil	120	585	1126	1500	3086	156
sva_1_spp.wav	l2118	SVA_1_4321.png	2062	2212	4228.03988133	1a	2	22	SVA_1	SPP	Local	LitHeadFoil	120	585	1126	1500	3086	150
sva_1_spp.wav	l2118	SVA_1_4321.png	5092	5274	4228.03988133	1a	2	22	SVA_1	SPP	Local	LitHeadFoil	120	585	1126	1500	3086	182
sva_1_spp.wav	l2118	SVA_1_4321.png	1504	1590	4228.03988133	1a	2	22	SVA_1	SPP	Local	LitHeadFoil	120	585	1126	1500	3086	86
sva_1_spp.wav	l2118	SVA_1_4321.png	4892	5064	4228.03988133	1a	2	22	SVA_1	SPP	Local	LitHeadFoil	120	585	1126	1500	3086	172
sva_1_spp.wav	l2118	SVA_1_4321.png	-90	242	4228.03988133	1a	2	22	SVA_1	SPP	Local	LitHeadFoil	120	585	1126	1500	3086	332
sva_1_spp.wav	l2118	SVA_1_4321.png	4170	4422	4228.03988133	1a	2	22	SVA_1	SPP	HeadFoil	LitHeadFoil	120	585	1126	1500	3086	252
sva_1_spp.wav	l2118	SVA_1_4321.png	2642	2828	4228.03988133	1a	2	22	SVA_1	SPP	HeadFoil	LitHeadFoil	120	585	1126	1500	3086	186
sva_1_spp.wav	l2118	SVA_1_4321.png	6124	6258	4228.03988133	1a	2	22	SVA_1	SPP	HeadFoil	LitHeadFoil	120	585	1126	1500	3086	134
sva_1_spp.wav	l2118	SVA_1_4321.png	5500	5644	4228.03988133	1a	2	22	SVA_1	SPP	HeadFoil	LitHeadFoil	120	585	1126	1500	3086	144
sva_1_spp.wav	l2118	SVA_1_4321.png	294	454	4228.03988133	1a	2	22	SVA_1	SPP	HeadFoil	LitHeadFoil	120	585	1126	1500	3086	160
sva_1_spp.wav	l2118	SVA_1_4321.png	-1064	-850	4228.03988133	1a	2	22	SVA_1	SPP	HeadFoil	LitHeadFoil	120	585	1126	1500	3086	214
sva_1_spp.wav	l2118	SVA_1_4321.png	3016	3184	4228.03988133	1a	2	22	SVA_1	SPP	HeadFoil	LitHeadFoil	120	585	1126	1500	3086	168
sva_1_spp.wav	l2118	SVA_1_4321.png	1336	1456	4228.03988133	1a	2	22	SVA_1	SPP	HeadFoil	LitHeadFoil	120	585	1126	1500	3086	120
sva_1_spp.wav	l2118	SVA_1_4321.png	1058	1304	4228.03988133	1a	2	22	SVA_1	SPP	HeadFoil	LitHeadFoil	120	585	1126	1500	3086	246
sva_1_spp.wav	l2118	SVA_1_4321.png	2854	2990	4228.03988133	1a	2	22	SVA_1	SPP	HeadFoil	LitHeadFoil	120	585	1126	1500	3086	136
sva_1_spp.wav	l2118	SVA_1_4321.png	5322	5474	4228.03988133	1a	2	22	SVA_1	SPP	HeadFoil	LitHeadFoil	120	585	1126	1500	3086	152
sva_1_spp.wav	l2118	SVA_1_4321.png	3508	3684	4228.03988133	1a	2	22	SVA_1	SPP	HeadFoil	LitHeadFoil	120	585	1126	1500	3086	176
sva_1_spp.wav	l2118	SVA_1_4321.png	864	1030	4228.03988133	1a	2	22	SVA_1	SPP	HeadFoil	LitHeadFoil	120	585	1126	1500	3086	166
sva_1_spp.wav	l2118	SVA_1_4321.png	-1202	-1096	4228.03988133	1a	2	22	SVA_1	SPP	HeadFoil	LitHeadFoil	120	585	1126	1500	3086	106
sva_1_spp.wav	l2118	SVA_1_4321.png	2260	2420	4228.03988133	1a	2	22	SVA_1	SPP	HeadFoil	LitHeadFoil	120	585	1126	1500	3086	160
sva_1_spp.wav	l2122	SVA_1_1234.png	-3022	-1268	7297.69578524	2a	2	9	SVA_1	SPP	Other	LitHead	120	585	1126	1500	3086	1754
sva_1_spp.wav	l2122	SVA_1_1234.png	288	310	7297.69578524	2a	2	9	SVA_1	SPP	Other	LitHead	120	585	1126	1500	3086	22
sva_1_spp.wav	l2122	SVA_1_1234.png	5966	6214	7297.69578524	2a	2	9	SVA_1	SPP	Head	LitHead	120	585	1126	1500	3086	248
sva_1_spp.wav	l2122	SVA_1_1234.png	9120	9278	7297.69578524	2a	2	9	SVA_1	SPP	Other	LitHead	120	585	1126	1500	3086	158
sva_1_spp.wav	l2122	SVA_1_1234.png	7344	7994	7297.69578524	2a	2	9	SVA_1	SPP	Head	LitHead	120	585	1126	1500	3086	650
sva_1_spp.wav	l2122	SVA_1_1234.png	386	426	7297.69578524	2a	2	9	SVA_1	SPP	Other	LitHead	120	585	1126	1500	3086	40
sva_1_spp.wav	l2122	SVA_1_1234.png	8792	9076	7297.69578524	2a	2	9	SVA_1	SPP	LocalFoil	LitHead	120	585	1126	1500	3086	284
sva_1_spp.wav	l2122	SVA_1_1234.png	6248	6506	7297.69578524	2a	2	9	SVA_1	SPP	HeadFoil	LitHead	120	585	1126	1500	3086	258
sva_1_spp.wav	l2122	SVA_1_1234.png	4250	4468	7297.69578524	2a	2	9	SVA_1	SPP	HeadFoil	LitHead	120	585	1126	1500	3086	218
sva_1_spp.wav	l2122	SVA_1_1234.png	-1228	-994	7297.69578524	2a	2	9	SVA_1	SPP	HeadFoil	LitHead	120	585	1126	1500	3086	234
sva_1_spp.wav	l2122	SVA_1_1234.png	3932	4228	7297.69578524	2a	2	9	SVA_1	SPP	HeadFoil	LitHead	120	585	1126	1500	3086	296
sva_1_spp.wav	l2122	SVA_1_1234.png	4494	4664	7297.69578524	2a	2	9	SVA_1	SPP	HeadFoil	LitHead	120	585	1126	1500	3086	170
sva_1_spp.wav	l2122	SVA_1_1234.png	3104	3326	7297.69578524	2a	2	9	SVA_1	SPP	HeadFoil	LitHead	120	585	1126	1500	3086	222
sva_1_spp.wav	l2122	SVA_1_1234.png	456	684	7297.69578524	2a	2	9	SVA_1	SPP	HeadFoil	LitHead	120	585	1126	1500	3086	228
sva_1_spp.wav	l2122	SVA_1_1234.png	4686	4982	7297.69578524	2a	2	9	SVA_1	SPP	HeadFoil	LitHead	120	585	1126	1500	3086	296
sva_1_spp.wav	l2122	SVA_1_1234.png	5002	5274	7297.69578524	2a	2	9	SVA_1	SPP	HeadFoil	LitHead	120	585	1126	1500	3086	272
sva_1_spp.wav	l2122	SVA_1_1234.png	3348	3590	7297.69578524	2a	2	9	SVA_1	SPP	HeadFoil	LitHead	120	585	1126	1500	3086	242
sva_1_spp.wav	l2122	SVA_1_1234.png	8516	8774	7297.69578524	2a	2	9	SVA_1	SPP	LocalFoil	LitHead	120	585	1126	1500	3086	258
sva_1_spp.wav	l2122	SVA_1_1234.png	3620	3914	7297.69578524	2a	2	9	SVA_1	SPP	HeadFoil	LitHead	120	585	1126	1500	3086	294
sva_1_spp.wav	l2122	SVA_1_1234.png	718	1474	7297.69578524	2a	2	9	SVA_1	SPP	Head	LitHead	120	585	1126	1500	3086	756
sva_1_spp.wav	l2122	SVA_1_1234.png	-428	-288	7297.69578524	2a	2	9	SVA_1	SPP	Head	LitHead	120	585	1126	1500	3086	140
sva_1_spp.wav	l2122	SVA_1_1234.png	9302	9330	7297.69578524	2a	2	9	SVA_1	SPP	Local	LitHead	120	585	1126	1500	3086	28
sva_1_spp.wav	l2122	SVA_1_1234.png	-266	24	7297.69578524	2a	2	9	SVA_1	SPP	Head	LitHead	120	585	1126	1500	3086	290
sva_1_spp.wav	l2122	SVA_1_1234.png	6538	7014	7297.69578524	2a	2	9	SVA_1	SPP	Head	LitHead	120	585	1126	1500	3086	476
sva_1_spp.wav	l2122	SVA_1_1234.png	1492	2254	7297.69578524	2a	2	9	SVA_1	SPP	Head	LitHead	120	585	1126	1500	3086	762
sva_1_spp.wav	l2122	SVA_1_1234.png	8282	8470	7297.69578524	2a	2	9	SVA_1	SPP	Head	LitHead	120	585	1126	1500	3086	188
sva_1_spp.wav	l2122	SVA_1_1234.png	5544	5700	7297.69578524	2a	2	9	SVA_1	SPP	Head	LitHead	120	585	1126	1500	3086	156
sva_1_spp.wav	l2122	SVA_1_1234.png	5728	5948	7297.69578524	2a	2	9	SVA_1	SPP	Head	LitHead	120	585	1126	1500	3086	220
sva_1_spp.wav	l2122	SVA_1_1234.png	7090	7296	7297.69578524	2a	2	9	SVA_1	SPP	LocalFoil	LitHead	120	585	1126	1500	3086	206
sva_1_spp.wav	l2122	SVA_1_1234.png	2922	3066	7297.69578524	2a	2	9	SVA_1	SPP	Head	LitHead	120	585	1126	1500	3086	144
sva_1_spp.wav	l2122	SVA_1_1234.png	2272	2648	7297.69578524	2a	2	9	SVA_1	SPP	Head	LitHead	120	585	1126	1500	3086	376
sva_1_spp.wav	l2122	SVA_1_1234.png	-928	-778	7297.69578524	2a	2	9	SVA_1	SPP	LocalFoil	LitHead	120	585	1126	1500	3086	150
sva_1_spp.wav	l2122	SVA_1_1234.png	-752	-488	7297.69578524	2a	2	9	SVA_1	SPP	LocalFoil	LitHead	120	585	1126	1500	3086	264
sva_1_spp.wav	l2130	SVA_1_3142.png	-610	-340	5527.35548926	4a	3	6	SVA_1	SPP	Local	LitHead	120	585	1126	1500	3086	270
sva_1_spp.wav	l2130	SVA_1_3142.png	5826	5956	5527.35548926	4a	3	6	SVA_1	SPP	Local	LitHead	120	585	1126	1500	3086	130
sva_1_spp.wav	l2130	SVA_1_3142.png	-1148	-650	5527.35548926	4a	3	6	SVA_1	SPP	HeadFoil	LitHead	120	585	1126	1500	3086	498
sva_1_spp.wav	l2130	SVA_1_3142.png	-3542	-1190	5527.35548926	4a	3	6	SVA_1	SPP	Other	LitHead	120	585	1126	1500	3086	2352
sva_1_spp.wav	l2130	SVA_1_3142.png	4222	4676	5527.35548926	4a	3	6	SVA_1	SPP	HeadFoil	LitHead	120	585	1126	1500	3086	454
sva_1_spp.wav	l2130	SVA_1_3142.png	3792	3970	5527.35548926	4a	3	6	SVA_1	SPP	HeadFoil	LitHead	120	585	1126	1500	3086	178
sva_1_spp.wav	l2130	SVA_1_3142.png	-178	94	5527.35548926	4a	3	6	SVA_1	SPP	LocalFoil	LitHead	120	585	1126	1500	3086	272
sva_1_spp.wav	l2130	SVA_1_3142.png	2332	2920	5527.35548926	4a	3	6	SVA_1	SPP	Head	LitHead	120	585	1126	1500	3086	588
sva_1_spp.wav	l2130	SVA_1_3142.png	7242	7566	5527.35548926	4a	3	6	SVA_1	SPP	Other	LitHead	120	585	1126	1500	3086	324
sva_1_spp.wav	l2130	SVA_1_3142.png	5198	5772	5527.35548926	4a	3	6	SVA_1	SPP	Head	LitHead	120	585	1126	1500	3086	574
sva_1_spp.wav	l2130	SVA_1_3142.png	4724	5176	5527.35548926	4a	3	6	SVA_1	SPP	Head	LitHead	120	585	1126	1500	3086	452
sva_1_spp.wav	l2130	SVA_1_3142.png	3110	3252	5527.35548926	4a	3	6	SVA_1	SPP	Head	LitHead	120	585	1126	1500	3086	142
sva_1_spp.wav	l2130	SVA_1_3142.png	148	414	5527.35548926	4a	3	6	SVA_1	SPP	Head	LitHead	120	585	1126	1500	3086	266
sva_1_spp.wav	l2130	SVA_1_3142.png	1128	1426	5527.35548926	4a	3	6	SVA_1	SPP	Head	LitHead	120	585	1126	1500	3086	298
sva_1_spp.wav	l2130	SVA_1_3142.png	3276	3464	5527.35548926	4a	3	6	SVA_1	SPP	Head	LitHead	120	585	1126	1500	3086	188
sva_1_spp.wav	l2130	SVA_1_3142.png	6154	6598	5527.35548926	4a	3	6	SVA_1	SPP	Head	LitHead	120	585	1126	1500	3086	444
sva_1_spp.wav	l2130	SVA_1_3142.png	618	1078	5527.35548926	4a	3	6	SVA_1	SPP	HeadFoil	LitHead	120	585	1126	1500	3086	460
sva_1_spp.wav	l2130	SVA_1_3142.png	6616	7048	5527.35548926	4a	3	6	SVA_1	SPP	Head	LitHead	120	585	1126	1500	3086	432
sva_1_spp.wav	l2130	SVA_1_3142.png	1452	1688	5527.35548926	4a	3	6	SVA_1	SPP	Head	LitHead	120	585	1126	1500	3086	236
sva_1_spp.wav	l2130	SVA_1_3142.png	3516	3770	5527.35548926	4a	3	6	SVA_1	SPP	HeadFoil	LitHead	120	585	1126	1500	3086	254
sva_1_spp.wav	l2130	SVA_1_3142.png	-3728	-3564	5527.35548926	4a	3	6	SVA_1	SPP	Other	LitHead	120	585	1126	1500	3086	164
sva_1_spp.wav	l2130	SVA_1_3142.png	1870	2100	5527.35548926	4a	3	6	SVA_1	SPP	Head	LitHead	120	585	1126	1500	3086	230
sva_1_spp.wav	l2134	SVA_1_4321.png	3252	3540	4095.93650843	1a	2	22	SVA_1	SPP	Other	LitHead	120	585	1126	1500	3086	288
